SubCard Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
Save Time: 2025-05-15 12:23:16 User Name: tempuno,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total records: 3410,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE Name,NE Type (MPU Type),Subboard Full Name,Subboard Name,Subboard Type,Subrack ID,Slot Number,Subslot Number,Hardware Version,Software Version,SN(Bar Code),Subboard Status,SubCard Alias,Description,Remarks,PN(BOM Code),Manufactured On,Model,Rev (Issue Number),Custom Label,resId,nativeId,,Masterplan Assigned,Boq. Ph.,Actual Site name,Match,Region
New_C2_SS_KWC_NE8K_1,NetEngine 8000 M6,CR81L4XFJ0 0/5,,ETH_4x10GE,1,7,5,CR81L4XFJ0 REV D,,034PJX10P5100095,Normal,,4-Port 10GE(SFP+)/GE(SFP) MACsec Physical Interface Card(PIC),,03034PJX,2023-05-25,,03034PJX00,,16e2b77f-4e11-44a3-8201-139b28bada5a,"NE=167772491,FR=1,S=7,CP=-1,SS=5,SC=-1",,สฟฟ.คลองขวาง 3,Ph#7,สฟฟ.คลองขวาง 3 (ชั่วคราว),Not Match,C2
C2_EO_NKL_NE08_1,NE08E-S6,NED2EM8T 0/5,,NEDD00EM8T01,1,7,5,NED2EM8T REV C,,210305645810L6000101,Normal,,"NE08E-S6,NED2EM8T0,8 Channels GE/FE Electrical Interface Board",,03056458,2020-06-15,,0305645800,,b9db321f-c6d1-44a3-b343-d8776ec738a8,"NE=167773134,FR=1,S=7,CP=-1,SS=5,SC=-1",,สฟฟ.ท่าใหม่,Ph#4,กฟย.หนองคล้า,Not Match,C2
C1_SS_TYU_NE8K_1,NetEngine 8000 M6,CFCARD 7/0,,CFCARD,1,7,15,NA,,,Normal,NA,CFCARD 7/0,,,,NULL,,,0ad5af8b-7b10-44b7-83ed-34c426010309,"NE=167773344,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.หนองเสือ (ชค),#N/A,C1
C3_SS_PMB_NE08_1,NE08E-S6,NED2EX1S 0/3,,NEDD000EX1S0,1,8,3,NED2EX1S REV D,,210305645210H6000198,Normal,,"NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2017-06-20,,0305645200,,5f33c966-6c41-44b9-8eb8-3523df728cf7,"NE=3145797,FR=1,S=8,CP=-1,SS=3,SC=-1",,0,Ph#1,สฟฟ.พุทธมณฑล 2,Not Match,C3
C3_SS_EKA_NE8KM14_1,NetEngine 8000 M14,CFCARD 16/0,,CFCARD,1,16,61,NA,NA,,Normal,NA,CFCARD 16/0,,,,NULL,,,b833278c-b69e-44bb-b457-907a5ca14d83,"NE=167773020,FR=1,S=16,CP=-1,SS=61,SC=-1",,#N/A,#N/A,สฟฟ.เอกชัย 1,#N/A,C3
C2_SS_CHT_NE8K_1,NetEngine 8000 M6,CR81L4XFJ0 0/5,,ETH_4x10GE,1,8,5,CR81L4XFJ0 REV D,,034PJX10P5100055,Normal,NA,4-Port 10GE(SFP+)/GE(SFP) MACsec Physical Interface Card(PIC),,03034PJX,2023-05-25,NULL,03034PJX00,,d74ce78d-01a3-44c0-9fe3-3982b0849385,"NE=3145929,FR=1,S=8,CP=-1,SS=5,SC=-1",,สฟฟ.จอมเทียน,Ph#7,สฟฟ.จอมเทียน,Match,C2
C1_SS_LLL_NE8K_2,NetEngine 8000 M6,CR81L4XFH0,,ETH_4x10GE,1,7,5,CR81L4XFH0 REV D,,033MPJ10N6100041,Unknown,NA,4-Port 10GE(SFP+)/GE(SFP) MACsec Physical Interface Card(PIC),,03033MPJ,2022-06-19,NULL,03033MPJ00,,220413fc-2d6a-44c2-a0a0-98db1d5bf7ef,"NE=167773014,FR=1,S=7,CP=-1,SS=5,SC=-1",,สฟฟ.ลำลูกกา 2,Ph#6,สฟฟ.ลำลูกกา 2,Match,C1
C2_SS_ESD_NE08_1,NE08E-S6E,NED3EX2S 0/1,,ETH_2x10GE,1,7,1,NED3EX2S REV B,,210305714110L4000041,Unknown,NA,"NE08E-S6E,NED3EX2S,2 Channel 10GE Optical Interface Board(SFP+)",,03057141,2020-04-03,NULL,0305714100,,76d54bea-bfb2-44c2-80eb-d11530791067,"NE=167773432,FR=1,S=7,CP=-1,SS=1,SC=-1",,สฟฟ.ปลวกแดง 2,Ph#2,สฟฟ.อีสเทิร์นซีบอร์ด 3 (ชค),Not Match,C2
C1_HQ_DRC2_NE8K_1,NetEngine 8000 M6,CR81L4XFJ0 0/5,,ETH_4x10GE,1,8,5,CR81L4XFJ0 REV D,,034PJX10Q9100047,Normal,NA,4-Port 10GE(SFP+)/GE(SFP) MACsec Physical Interface Card(PIC),,03034PJX,2024-09-13,NULL,03034PJX00,,90c1ea65-e417-44c3-b83f-438dd2e8d135,"NE=167773601,FR=1,S=8,CP=-1,SS=5,SC=-1",,IP Access DRC#2-01,Ph#8,DRC#2,Not Match,HQ
C1_EO_PTI_NE08_2,NE08E-S6,NED2EX2S 0/1,,NEDD000EX2S0,1,7,1,NED2EX2S REV D,,210305645310L4000011,Normal,,"NE08E-S6,NED2EX2S0,2 Channels 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056453,2020-04-03,,0305645300,,75853b9e-ad2e-44dc-952d-7be816424ad5,"NE=167772642,FR=1,S=7,CP=-1,SS=1,SC=-1",,สฟฟ.อ่างทอง 2,Ph#2,กฟจ.ปทุมธานี,Not Match,C1
C3_SS_KCD_NE08_1,NE08E-S6E,CFCARD 8/0,,CFCARD,1,8,15,,,,Normal,,CFCARD 8/0,,,,,,,12435796-152c-44e0-871c-cca869a1d6bb,"NE=167772775,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.กาญจนบุรี 4,#N/A,C3
C2_EO_SRC_NE08_1,NE08E-S6,NED2EX1S 0/3,,NEDD000EX1S0,1,8,3,NED2EX1S REV D,,210305645210H6000286,Normal,,"NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2017-06-20,,0305645200,,16210127-7684-44e8-af28-1086fe2f8390,"NE=3145885,FR=1,S=8,CP=-1,SS=3,SC=-1",,0,Ph#1,กฟอ.ศรีราชา,Not Match,C2
C3_SS_OYI_NE8K_1,NetEngine 8000 M6,CR81DE1C0 0/3,,PDH_16xE1,1,8,3,CR81DE1C0 REV A,,034KEG10Q9100048,Normal,NA,"16-Port E1 Physical Interface Card(PIC,75ohm/120ohm)",,03034KEG,2024-09-13,NULL,03034KEG00,,6e32cbd1-32f5-44e9-a66a-74f54618e8d0,"NE=3145902,FR=1,S=8,CP=-1,SS=3,SC=-1",,สฟฟ.อ้อมใหญ่ 1,Ph#8,สฟฟ.อ้อมใหญ่ 1,Match,C3
C1_SS_KBR_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,7,4,NED2EX1S REV E,,210305645210L6000031,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-06-15,,0305645200,,820f4bb8-8012-44ee-a5aa-1529c953c889,"NE=167772844,FR=1,S=7,CP=-1,SS=4,SC=-1",,สฟฟ.รังสิต 2 (ช),Ph#4,สฟฟ.กบินทร์บุรี 6 (ชค)(บ่อทอง 33),Not Match,C1
C2_SS_APA_NE8K_1,NetEngine 8000 M6,CFCARD 7/0,,CFCARD,1,7,15,NA,,,Normal,NA,CFCARD 7/0,,,,NULL,,,d3228849-258a-44f4-8314-33c924ff5c09,"NE=3145928,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.อ่าวไผ่ 1 ,#N/A,C2
New_C3_EO_TMA_NE08_1,NE08E-S6E,NED3EX2S,,ETH_2x10GE,1,7,1,NED3EX2S REV B,,210305714110L4000042,Normal,,"Finished Board Unit,NE08E-S6E,NED3EX2S,2 Channel 10GE Optical Interface Board(SFP+)",,03057141,2020-04-03,,0305714100,,878772aa-ea73-44f4-907d-f75326afece8,"NE=167772267,FR=1,S=7,CP=-1,SS=1,SC=-1",,สฟฟ.ท่าม่วง,Ph#2,กฟส.ท่าม่วง,Not Match,C3
C1_SS_LLM_NE08_1,NE08E-S6E,NED2EM8T,,ETH_8xGE,1,7,5,NED2EM8T REV C,,210305645810L6000099,Normal,,"Finished Board Unit,NE08E-S6,NED2EM8T0,8 Channels GE/FE Electrical Interface Board",,03056458,2020-06-15,,0305645800,,41029095-cc77-44f7-be36-10bda7b4394a,"NE=167773050,FR=1,S=7,CP=-1,SS=5,SC=-1",,สฟฟ.ลำลูกกา 1,Ph#4,สฟฟ.ลำลูกกา 3,Not Match,C1
C2_SS_BWI_NE08_1,NE08E-S6,NED3ML1A 0/4,,NEDD16E17502,1,7,4,NED3ML1A REV C,,210305646110N8100064,Normal,,"NE08E-S6,NED3ML1A0,16 Channels E1 Interface Board(75ohm)",,03056461,2022-08-08,,0305646100,,460bb997-f5aa-44f9-aa16-6ef0e4e65ceb,"NE=3145880,FR=1,S=7,CP=-1,SS=4,SC=-1",,#N/A,#N/A,สฟฟ.บ่อวิน 1,#N/A,C2
C3_SS_SAE_NE08_1,NE08E-S6,NED2EX1S 0/3,,NEDD000EX1S0,1,7,3,NED2EX1S REV E,,210305645210L4000251,Normal,,"NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-03,,0305645200,,68c43ba7-8e48-44fa-ad39-4ee6bf0ac512,"NE=167772695,FR=1,S=7,CP=-1,SS=3,SC=-1",,สฟฟ.อ้อมใหญ่ 2,Ph#2,สฟฟ.สามพราน 5 (ชค),Not Match,C3
C2_SS_BYA_NE8K_1,NetEngine 8000 M6,CFCARD 8/0,,CFCARD,1,8,15,NA,,,Normal,NA,CFCARD 8/0,,,,NULL,,,125f4350-0bb0-44fb-a9e7-d670aeb4cdfe,"NE=167772571,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.เพ,#N/A,C2
C1_HQ_DRC2_NE8K_1,NetEngine 8000 M6,CFCARD 7/0,,CFCARD,1,7,15,NA,,,Normal,NA,CFCARD 7/0,,,,NULL,,,cbf555aa-7694-44fc-81b3-253d4cfa3aa9,"NE=167773601,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,DRC#2,#N/A,HQ
C3_EO_DAA_NE8KM14_1,NetEngine 8000 M14,CFCARD 15/0,,CFCARD,1,15,61,NA,NA,,Normal,NA,CFCARD 15/0,,,,NULL,,,91351f46-e8c4-4503-acef-d8a7766ae2ab,"NE=167773091,FR=1,S=15,CP=-1,SS=61,SC=-1",,#N/A,#N/A,กฟอ.ด่านช้าง,#N/A,C3
C1_SS_BSA_NE40,NE40E-X3A(V8),CFCARD 5/0,,CFCARD,1,5,2,NA,NA,NA,Normal,NA,CFCARD 5/0,,,NA,NULL,,,e4220243-931b-4513-906c-75e8979cb564,"NE=167772614,FR=1,S=5,CP=-1,SS=2,SC=-1",,#N/A,#N/A,สฟฟ.บางไทร,#N/A,C1
C3_EO_DMA_NE8KM14_1,NetEngine 8000 M14,CR81L4XFK0 0/4,,LAN_WAN_4x10GF_CARD,1,15,4,CR81L4XFK0 REV D,NA,034PJJ10P5100147,Normal,NA,4-Port 10GE(SFP+)/GE(SFP) MACsec Physical Interface Card(PIC),,03034PJJ,2023-05-25,NULL,03034PJJ00,,e74d1867-6a1e-4516-981f-14c309db4179,"NE=167773203,FR=1,S=15,CP=-1,SS=4,SC=-1",,กฟส.ด่านมะขามเตี้ย,Ph#7,กฟส.ด่านมะขามเตี้ย,Match,C3
C1_WH_APT_NE8K_1,NetEngine 8000 M6,CR81L2XFC0,,ETH_2x10GE,1,7,4,CR81L2XFC0 REV B,,033JUD10M6000054,Normal,NA,2-port 10GE(SFP+)/GE(SFP) Physical Interface Card(PIC),,03033JUD,2021-06-25,NULL,03033JUD00,,a963b050-0d4c-4518-af3f-93e49241af3c,"NE=167772641,FR=1,S=7,CP=-1,SS=4,SC=-1",,คลังพัสดุอรัญประเทศ,Ph#5,คลังพัสดุอรัญประเทศ,Match,C1
C2_EO_SRC_NE08_1,NE08E-S6,NED2EX2S 0/1,,NEDD000EX2S0,1,8,1,NED2EX2S REV D,,210305645310L4000014,Normal,,"NE08E-S6,NED2EX2S0,2 Channels 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056453,2020-04-03,,0305645300,,322531b7-522d-4520-88ca-4708052fcf7d,"NE=3145885,FR=1,S=8,CP=-1,SS=1,SC=-1",,กฟอ.ศรีราชา,Ph#2,กฟอ.ศรีราชา,Match,C2
New_C1_SS_RGA_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,8,2,NED2EX1S REV E,,210305645210L4000322,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-16,,0305645200,,279c0e08-1aec-4522-9abc-60d816a4c061,"NE=167772226,FR=1,S=8,CP=-1,SS=2,SC=-1",,สฟฟ.รังสิต 1,Ph#3,สฟฟ.รังสิต 1,Match,C1
C1_ADDC_EO_AYY_NE8K_6,NetEngine 8000 M6,CR81E8GEA4 0/2,,ETH_8xGE,1,8,2,CR81E8GEA4 REV C,,034REM10P5100058,Normal,NA,8-Port 100/1000Base-RJ45 Physical Interface Card(PIC),,03034REM,2023-05-25,NULL,03034REM00,,73291ae1-d5a6-4524-b2a3-b2f8a92ae924,"NE=167773351,FR=1,S=8,CP=-1,SS=2,SC=-1",,ศจฟ.กฟก.1 (อยุธยา) ตึก 4,Ph#7,ศจฟ.กฟก.1,Not Match,C1
C1_WH_TRE_NE8K_1,NetEngine 8000 M6,NED2EM8T 0/2,,ETH_8xGE,1,7,2,NED2EM8T REV C,,210305645810M6000090,Normal,,8 Channels GE/FE Electrical Interface Board,,03056458,2021-06-25,,0305645800,,7c54a649-4546-4529-a8ef-16ec0b2abca9,"NE=167773581,FR=1,S=7,CP=-1,SS=2,SC=-1",,คลังพัสดุท่าเรือ,Ph#5,คลังพัสดุท่าเรือ,Match,C1
C3_SS_OYI_NE8K_1,NetEngine 8000 M6,CFCARD 7/0,,CFCARD,1,7,15,NA,,,Normal,NA,CFCARD 7/0,,,,NULL,,,dc3610bf-73d9-452b-adcd-49b6272806fe,"NE=3145902,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.อ้อมใหญ่ 1,#N/A,C3
C3_SS_OYK_NE8K_1,NetEngine 8000 M6,CFCARD 7/0,,CFCARD,1,7,15,NA,,NA,Normal,NA,CFCARD 7/0,,,NA,NULL,,,8f1067f8-d362-4532-9f6c-bc7c77d427f3,"NE=3145903,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.อ้อมใหญ่ 2,#N/A,C3
C1_SS_BPH_NE08_1,NE08E-S6,NED2EX1S 0/2,,NEDD000EX1S0,1,7,2,NED2EX1S REV E,,210305645210L4000255,Normal,,"NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-03,,0305645200,,e9582082-0c37-4533-adbc-26fc108a3a5d,"NE=3145817,FR=1,S=7,CP=-1,SS=2,SC=-1",,สฟฟ.บางพระครู,Ph#2,สฟฟ.บางพระครู,Match,C1
C3_SS_SMK_NE8K_2,NetEngine 8000 M6,CFCARD 7/0,,CFCARD,1,7,15,NA,,,Normal,NA,CFCARD 7/0,,,,NULL,,,40e7bb32-7ed2-4534-ae01-cf9d9de42f07,"NE=167772751,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.สมุทรสาคร 11,#N/A,C3
C1_HQ_DRC2_NE8K_2,NetEngine 8000 M6,CR81L4XFJ0 0/6,,ETH_4x10GE,1,7,6,CR81L4XFJ0 REV D,,034PJX10Q9100043,Normal,NA,4-Port 10GE(SFP+)/GE(SFP) MACsec Physical Interface Card(PIC),,03034PJX,2024-09-13,NULL,03034PJX00,,3e154fc1-b0e6-453b-9617-99f5468ae354,"NE=167772938,FR=1,S=7,CP=-1,SS=6,SC=-1",,IP Access DRC#2-02,Ph#8,DRC#2,Not Match,HQ
C1_HQ_DRC2_NE8K_1,NetEngine 8000 M6,CFCARD 8/0,,CFCARD,1,8,15,NA,,,Normal,NA,CFCARD 8/0,,,,NULL,,,577c7ec5-a6f0-4547-91ca-995587f774b4,"NE=167773601,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,DRC#2,#N/A,HQ
C2_EO_SOD_NE8K_1,NetEngine 8000 M6,CFCARD 8/0,,CFCARD,1,8,15,NA,,,Normal,NA,CFCARD 8/0,,,,NULL,,,89b6a247-f7d8-4548-b956-bad0370507cd,"NE=3145922,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,กฟส.สอยดาว ,#N/A,C2
C2_SS_PZA_NE8K_1,NetEngine 8000 M6,CR81E8GEA1,,ETH_8xGE,1,7,1,CR81E8GEA1 REV B,,034BAT10N6100101,Normal,NA,8-Port 100/1000Base-RJ45 Physical Interface Card(PIC),,03034BAT,2022-06-19,NULL,03034BAT00,,0efb79cb-920b-454b-bf2c-15c9094248d7,"NE=167772315,FR=1,S=7,CP=-1,SS=1,SC=-1",,สฟฟ.ปิ่นทอง,Ph#6,สฟฟ.ปิ่นทอง,Match,C2
C2_SS_CBD_NE8K_1,NetEngine 8000 M6,CR81L2XFC0,,ETH_2x10GE,1,8,4,CR81L2XFC0 REV B,,033JUD10M6000027,Normal,,2-port 10GE(SFP+)/GE(SFP) Physical Interface Card(PIC),,03033JUD,2021-06-25,,03033JUD00,,fc060521-4163-454e-8ba1-31c1a08c081e,"NE=167773165,FR=1,S=8,CP=-1,SS=4,SC=-1",,Spare,Ph#5,สฟฟ.ชลบุรี 4,Not Match,C2
C2_SS_BBA_NE8K_1,NetEngine 8000 M6,CFCARD 7/0,,CFCARD,1,7,15,NA,,NA,Normal,NA,CFCARD 7/0,,,NA,NULL,,,b4b5be9d-585b-4564-a813-fd667b241e1b,"NE=3145850,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.บ้านบึง 1,#N/A,C2
C3_SS_NPW_NE08_1,NE08E-S6,NED2EX2S 0/1,,NEDD000EX2S0,1,7,1,NED2EX2S REV D,,210305645310H6000051,Normal,,"NE08E-S6,NED2EX2S0,2 Channels 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056453,2017-06-20,,0305645300,,135d03ca-3746-456c-a347-f4801ac64b00,"NE=167773253,FR=1,S=7,CP=-1,SS=1,SC=-1",,0,Ph#1,สฟฟ.นครปฐม 4 (ชค),Not Match,C3
C3_SS_OYI_NE8KM14_1,NetEngine 8000 M14,CFCARD 16/0,,CFCARD,1,16,61,NA,NA,,Normal,NA,CFCARD 16/0,,,,NULL,,,c421a860-0d5b-456e-beae-fe91f2acd72d,"NE=167773087,FR=1,S=16,CP=-1,SS=61,SC=-1",,#N/A,#N/A,สฟฟ.อ้อมใหญ่ 1,#N/A,C3
C2_SS_NOU_NE08_1,NE08E-S6,NED2EX2S 0/1,,NEDD000EX2S0,1,7,1,NED2EX2S REV D,,210305645310H6000037,Normal,,"NE08E-S6,NED2EX2S0,2 Channels 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056453,2017-06-20,,0305645300,,e4959668-5d95-456f-93c2-886faadd93f6,"NE=167772727,FR=1,S=7,CP=-1,SS=1,SC=-1",,0,Ph#1,สฟฟ.หนองใหญ่ 2 (ชค),Not Match,C2
C3_SS_DMA_NE8K_1,NetEngine 8000 M6,CR81E8GEB0,,ETH_8xGE,1,7,2,CR81E8GEB0 REV C,,033NRL10L8000188,Normal,NA,8-Port 100/1000Base-RJ45 Physical Interface Card(PIC),,03033NRL,2020-08-02,NULL,03033NRL00,,d01cdf7b-57ed-4570-ae35-6087af5c5b15,"NE=167772323,FR=1,S=7,CP=-1,SS=2,SC=-1",,สฟฟ.ท่าม่วง 2,Ph#4,สฟฟ.ด่านมะขามเตี้ย,Not Match,C3
C3_SS_SMD_NE08_1_Ph1,NE08E-S6,NED2EX1S 0/2,,NEDD000EX1S0,1,7,2,NED2EX1S REV E,,210305645210L6000002,Normal,,"NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-06-15,,0305645200,,83fc9ac7-d986-4574-a786-5e1d83d0281d,"NE=167772529,FR=1,S=7,CP=-1,SS=2,SC=-1",,สฟฟ.สมุทรสาคร 4,Ph#4,สฟฟ.สมุทรสาคร 4,Match,C3
C3_SS_XCA_NE8K_1,NetEngine 8000 M6,CFCARD 8/0,,CFCARD,1,8,15,NA,,,Normal,NA,CFCARD 8/0,,,,NULL,,,df8d5109-7be3-4588-8a08-bf7a995de3e9,"NE=167773404,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.สามชุก,#N/A,C3
C3_EO_DAA_NE8KM14_1,NetEngine 8000 M14,VIRTUALPIC 0/79,,FLEXE_VIRTUAL_CARD,1,15,79,,NA,,Normal,NA,VIRTUALPIC,,,,NULL,,,4c391257-dc39-4588-8ef0-53a27332d3af,"NE=167773091,FR=1,S=15,CP=-1,SS=79,SC=-1",,#N/A,#N/A,กฟอ.ด่านช้าง,#N/A,C3
C3_SS_SME_NE08_1_Ph.2,NE08E-S6E,NED2EX1S 0/1,,ETH_1x10GE,1,8,1,NED2EX1S REV E,,210305645210L4000077,Normal,,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board,,03056452,2020-04-03,,0305645200,,df064657-b458-458f-975d-ede95013257d,"NE=167772520,FR=1,S=8,CP=-1,SS=1,SC=-1",,สฟฟ.สมุทรสาคร 5,Ph#2,สฟฟ.สมุทรสาคร 5,Match,C3
C2_HV_BBA_NE08_1,NE08E-S6,NED2EX2S 0/1,,NEDD000EX2S0,1,7,1,NED2EX2S REV D,,210305645310H6000059,Normal,,"NE08E-S6,NED2EX2S0,2 Channels 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056453,2017-06-20,,0305645300,,14b58859-3abe-4590-9c22-68e9e9064345,"NE=167773486,FR=1,S=7,CP=-1,SS=1,SC=-1",,0,Ph#1,สฟฟ.บ้านบึง (ลานไก),Not Match,C2
C2_SS_PYW_NE08_1,NE08E-S6E,NED2EM8T,,ETH_8xGE,1,7,5,NED2EM8T REV C,,210305645810L6000393,Normal,,"Finished Board Unit,NE08E-S6,NED2EM8T0,8 Channels GE/FE Electrical Interface Board",,03056458,2020-06-15,,0305645800,,9e05da86-716f-4591-875e-b01ffcccb5e1,"NE=167773126,FR=1,S=7,CP=-1,SS=5,SC=-1",,Spare,Ph#4,สฟฟ.พัทยาใต้ 3,Not Match,C2
C2_EO_PHE_NE8K_1,NetEngine 8000 M6,CFCARD 8/0,,CFCARD,1,8,15,NA,,,Normal,NA,CFCARD 8/0,,,,NULL,,,2061feee-4654-4595-87df-a5532b0f86a2,"NE=167772570,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,กฟส.เพ,#N/A,C2
C1_ADDC_EO_AYY_NE8K_4,NetEngine 8000 M6,CR81E8GEB0,,ETH_8xGE,1,7,2,CR81E8GEB0 REV C,,033NRL10L8000034,Normal,NA,8-Port 100/1000Base-RJ45 Physical Interface Card(PIC),,03033NRL,2020-08-02,NULL,03033NRL00,,bf826602-13c9-4597-b008-1a44d6108055,"NE=3145816,FR=1,S=7,CP=-1,SS=2,SC=-1",,สฟฟ.อยุธยา 2,Ph#4,ศจฟ.กฟก.1,Not Match,C1
New_C2_SS_CHU_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,7,2,NED2EX1S REV E,,210305645210L4000350,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-23,,0305645200,,5ea51dd8-9081-459c-b413-e1cf584449a8,"NE=167772497,FR=1,S=7,CP=-1,SS=2,SC=-1",,สฟฟ.จอมเทียน,Ph#3,สฟฟ.จอมเทียน 2,Not Match,C2
C2_SS_AKU_NE8K_1,NetEngine 8000 M6,CR81E8GEA4 0/1,,ETH_8xGE,1,7,1,CR81E8GEA4 REV C,,034REM10QC100061,Normal,NA,8-Port 100/1000Base-RJ45 Physical Interface Card(PIC),,03034REM,2024-12-10,NULL,03034REM00,,4c4a0bf0-ce55-459c-91f4-0f9f98ed18c6,"NE=167772958,FR=1,S=7,CP=-1,SS=1,SC=-1",,สฟฟ.อมตะนคร 6 (ชค),Ph#8,สฟฟ.อมตะนคร 6 (ชค),Match,C2
New_C1_SS_RGA_NE08_1,NE08E-S6E,NED3EX2S,,ETH_2x10GE,1,8,1,NED3EX2S REV B,,210305714110M6000010,Normal,,"Finished Board Unit,NE08E-S6E,NED3EX2S,2 Channel 10GE Optical Interface Board(SFP+)",,03057141,2021-06-25,,0305714100,,038db99c-0e45-459f-b0c8-01906ba8c817,"NE=167772226,FR=1,S=8,CP=-1,SS=1,SC=-1",,สฟฟ.รังสิต 1,Ph#5,สฟฟ.รังสิต 1,Match,C1
C2_SS_APA_NE8KM14_1,NetEngine 8000 M14,CR81EAGI 0/6,,LAN_WAN_10x10GF_CARD,1,15,6,CR81EAGI REV D,NA,034KEC10Q9100073,Normal,NA,10-Port 10GE/GE LAN/WAN-SFP+ MACsec Physical Interface Card(PIC),,03034KEC,2024-09-13,NULL,03034KEC00,,a9882624-2aee-45b0-b486-d7874efa3878,"NE=167772627,FR=1,S=15,CP=-1,SS=6,SC=-1",,สฟฟ.อ่าวไผ่ 1,Ph#8,สฟฟ.อ่าวไผ่ 1 ,Not Match,C2
C1_SS_WAB_NE8K_1,NetEngine 8000 M6,CR81E8GEB0,,ETH_8xGE,1,7,1,CR81E8GEB0 REV C,,033NRL10L8000055,Normal,NA,8-Port 100/1000Base-RJ45 Physical Interface Card(PIC),,03033NRL,2020-08-02,NULL,03033NRL00,,65ba5fb9-8066-45b1-91b6-0062e658d8dd,"NE=167772416,FR=1,S=7,CP=-1,SS=1,SC=-1",,กฟอ.วังน้อย,Ph#4,สฟฟ.วังน้อย 2 (ช),Not Match,C1
C2_SS_GUU_NE8K_1,NetEngine 8000 M6,CR81E8GEA4 0/1,,ETH_8xGE,1,7,1,CR81E8GEA4 REV C,,034REM10P5100063,Normal,NA,8-Port 100/1000Base-RJ45 Physical Interface Card(PIC),,03034REM,2023-05-25,NULL,03034REM00,,980c002c-42e1-45b4-a513-0e2bfde90bf7,"NE=167773580,FR=1,S=7,CP=-1,SS=1,SC=-1",,สฟฟ.เขาคิชฌกูฏ (ชค),Ph#7,สฟฟ.เขาคิชฌกูฏ (ชค),Match,C2
C2_SS_BNG_NE8K_1,NetEngine 8000 M6,CFCARD 7/0,,CFCARD,1,7,15,NA,,NA,Normal,NA,CFCARD 7/0,,,NA,NULL,,,ffa6b144-feea-45b8-9e15-38a6f944d2b6,"NE=3145884,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.บึง 1,#N/A,C2
C2_SS_BYA_NE8K_1,NetEngine 8000 M6,CR81L4XFJ0 0/6,,ETH_4x10GE,1,8,6,CR81L4XFJ0 REV D,,034PJX10Q9100031,Normal,NA,4-Port 10GE(SFP+)/GE(SFP) MACsec Physical Interface Card(PIC),,03034PJX,2024-09-13,NULL,03034PJX00,,5e93427a-608a-45bb-a9ea-f45a06cd91e5,"NE=167772571,FR=1,S=8,CP=-1,SS=6,SC=-1",,สฟฟ.บ้านเพ,Ph#8,สฟฟ.เพ,Not Match,C2
